ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
38178,Vienna,250.5668139,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,99,1,1.732893381,0.212627063,118.6468312,8.496978849,185.0967195,4.424871136
38179,Vienna,156.6042587,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,97,1,4.80791176,0.228253103,80.14501549,5.739643396,85.72760016,2.04938037
38180,Vienna,283.0563542,Weekday,Entire home/apt,FALSE,FALSE,5,TRUE,0,1,10,95,2,2.811772672,0.244162867,101.248112,7.250956955,151.3642876,3.61847292
38181,Vienna,301.7553701,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,94,2,3.240594904,0.610429909,92.47393763,6.622588095,129.863831,3.104488933
38182,Vienna,150.7608162,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,96,1,2.241145601,1.119506679,124.2567672,8.898738477,154.3489715,3.68982395
38183,Vienna,162.4477012,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,4.611961298,0.199926338,52.0779407,3.729599484,75.5155423,1.805253731
38184,Vienna,196.3396676,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,9,91,1,2.371546721,0.45241178,125.4136245,8.981587655,206.6448305,4.939994335
38185,Vienna,107.7530795,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,8,92,1,3.629103159,0.47315903,62.4595793,4.47308806,93.81093259,2.242618286
38186,Vienna,196.3396676,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,86,1,2.301345442,0.504317716,129.3601899,9.264223794,217.6117464,5.202166401
38187,Vienna,212.2338312,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,97,1,2.011136644,0.679079891,145.3493809,10.4093013,237.9890637,5.689300931
38188,Vienna,235.6076011,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,97,1,1.890061431,0.684780589,155.4114354,11.12990263,265.4238561,6.345149513
38189,Vienna,251.5017647,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,90,1,1.383372867,0.134837775,128.3501613,9.191889869,210.4594695,5.031186043
38190,Vienna,251.5017647,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,1.590292965,0.316954029,116.1245335,8.31634267,184.8113321,4.418048744
38191,Vienna,129.958161,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,89,1,2.866544015,0.630935214,106.4636084,7.624468513,155.8039295,3.724605774
38192,Vienna,270.2007807,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,87,1,1.270137239,0.044723901,140.573385,10.06726489,231.508786,5.534385198
38193,Vienna,456.9572026,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,88,2,3.645033449,1.112518953,75.19756774,5.385328339,107.6238256,2.572825497
38194,Vienna,300.3529439,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,97,1,1.345950257,0.354783099,145.2525953,10.40236993,218.5869505,5.225479363
38195,Vienna,155.4355702,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,88,1,1.651936551,0.242090786,166.6775772,11.93673555,261.8376322,6.259418232
38196,Vienna,170.6285207,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,5.102904559,0.50235127,94.00358323,6.732134774,83.69072807,2.000687467
38197,Vienna,463.9693336,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.232717448,0.471373906,160.8057229,11.51621845,249.8470477,5.972774625
38198,Vienna,182.3154057,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,1.536105193,0.236701651,193.3301248,13.84547707,303.9539993,7.266240491
38199,Vienna,186.5226842,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,0,2.201717601,0.492493921,138.5066715,9.919255711,237.0957075,5.667944604
38200,Vienna,237.4775027,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,9,89,0,1.19402951,0.58360651,150.0620677,10.74680378,242.1258745,5.788194389
38201,Vienna,157.5392095,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,94,1,3.517996761,0.535754797,94.19989763,6.746193972,121.2805065,2.899298346
38202,Vienna,165.720029,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,79,1,2.659682867,0.445975226,85.22419471,6.103392499,131.8652346,3.152333935
38203,Vienna,204.2867494,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,96,1,1.974028834,0.584992785,134.3614254,9.622390903,204.9178206,4.898708914
38204,Vienna,160.1103242,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,92,2,4.34633349,0.130430217,108.1706187,7.746717289,103.9867664,2.485878962
38205,Vienna,693.4997546,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,88,1,3.194121059,0.5808537,97.99841239,7.018227361,136.3582626,3.259743024
38206,Vienna,288.6660589,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,93,1,2.93211391,0.055677989,79.9643346,5.726703804,127.1964703,3.040723744
38207,Vienna,173.9008485,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,9,97,1,0.649835352,0.357525726,197.6284266,14.15330307,368.9544738,8.820123911
38208,Vienna,236.7762896,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,1.386914027,0.47770287,129.375397,9.265312868,208.6646556,4.988279716
38209,Vienna,227.4267817,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,0,1.301075721,0.389957464,135.3927948,9.696253174,219.4497884,5.246106127
38210,Vienna,227.4267817,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,0,1.26643952,0.336921153,138.6233632,9.927612669,223.4517272,5.341775372
38211,Vienna,256.8777318,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,2,2.219214382,0.433601387,138.2878799,9.903586786,231.7613888,5.540423851
38212,Vienna,189.0937989,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,98,1,2.220813332,0.205884335,135.0020637,9.668270682,209.6335428,5.011441668
38213,Vienna,263.1886497,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,85,1,0.118289386,0.23614627,422.7007147,30.27201818,794.3333312,18.98911358
38214,Vienna,157.5392095,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,92,1,4.143667071,1.706037483,74.79519811,5.356512345,94.33670611,2.255187283
38215,Vienna,197.2746184,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,96,1,1.823843198,0.430514272,110.507877,7.914101739,168.0817652,4.01811633
38216,Vienna,247.9956992,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,1,2.798542396,0.187096011,83.18096246,5.95706494,131.2089254,3.13664439
38217,Vienna,338.2184513,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,96,1,1.123322676,0.079410555,191.4587223,13.71145522,291.1700824,6.960631698
38218,Vienna,227.193044,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,1,3.877292413,0.361711011,61.06725802,4.373375962,89.92928303,2.149824642
38219,Vienna,417.6892691,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,98,1,3.409364841,0.798489175,88.28701452,6.32273856,124.3116234,2.971759389
38220,Vienna,206.3903887,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,3.423378479,0.290325733,102.9705262,7.374308897,134.9397353,3.225832101
38221,Vienna,144.9173737,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,2.196230754,0.338281162,129.8161218,9.296875693,178.1670751,4.259212968
38222,Vienna,197.2746184,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,95,2,1.641511491,0.197467726,203.9022308,14.60260611,284.6571178,6.804934563
38223,Vienna,12942.99138,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,7,93,1,1.497979268,0.396893188,123.7762414,8.864325274,196.0197933,4.685995125
38224,Vienna,185.5877334,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,99,1,1.988967961,0.665301746,144.9546878,10.38103507,231.8854458,5.543389524
38225,Vienna,113.8302597,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,5.859977044,0.398040416,45.35144209,3.247876409,60.64857132,1.449848022
38226,Vienna,263.1886497,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,2.19541744,0.413825333,100.9142604,7.227047929,158.6033055,3.791526885
38227,Vienna,162.4477012,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,1.836714784,0.939448783,138.7929436,9.939757289,188.936706,4.516668795
38228,Vienna,172.73216,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,98,2,7.177194472,0.382945281,40.64459454,2.910792109,51.53173511,1.23190345
38229,Vienna,232.1015357,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,96,1,1.700047725,0.174077121,160.7100321,11.50936548,244.5692824,5.846605824
38230,Vienna,390.575696,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,4.478727913,1.494508673,63.61673605,4.55595868,88.19006732,2.108247431
38231,Vienna,92.79386672,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,5.994792622,0.802719677,40.61565161,2.90871934,58.08392499,1.388538294
38232,Vienna,260.8512727,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,91,1,2.186340947,1.102318841,126.9817673,9.093891335,158.0537302,3.77838889
38233,Vienna,238.8799289,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,98,1,4.29380842,0.132711115,59.22861073,4.241699903,80.29981921,1.919625335
38234,Vienna,216.9085852,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,98,1,2.150859219,0.833267582,117.321154,8.40203951,157.8981165,3.774668832
38235,Vienna,208.7277657,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,1,1.540427696,0.210667325,131.8746377,9.4442978,205.9602617,4.923629222
38236,Vienna,139.3076689,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,99,3,9.692882633,0.49149489,26.16554853,1.87386473,38.3807852,0.917520467
38237,Vienna,293.5745506,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,89,2,2.664679681,0.200090895,111.3603985,7.975155686,169.2520905,4.046093804
38238,Vienna,211.0651427,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,98,1,1.339233265,0.58783962,170.4920733,12.20991345,298.5236201,7.136423344
38239,Vienna,220.180913,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,88,2,3.063833337,0.530122951,87.35341042,6.255877826,129.7958394,3.102863546
38240,Vienna,242.3859944,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,100,2,4.816581196,2.207500384,56.94443155,4.078116755,80.95974213,1.93540127
38241,Vienna,302.4565832,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,98,1,1.264321854,0.326958418,215.328532,15.42090895,327.6861187,7.833573992
38242,Vienna,150.7608162,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,93,1,2.527276065,0.246606811,121.1594835,8.67692426,185.8952871,4.443961471
38243,Vienna,132.0618002,Weekday,Private room,FALSE,TRUE,3,FALSE,0,0,10,99,1,2.154854171,1.009774434,124.0756867,8.885770271,159.2275132,3.806449023
38244,Vienna,185.8214711,Weekday,Private room,FALSE,TRUE,3,TRUE,1,0,10,95,1,1.550711923,0.558172471,318.8836457,22.8370835,192.9602404,4.612854297
38245,Vienna,336.114812,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,96,1,0.405420503,0.4240857,291.700499,20.89034275,474.0603376,11.33275571
38246,Vienna,276.0442232,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.125957199,0.373993269,159.888929,11.45056159,257.1509366,6.147379381
38247,Vienna,104.4807517,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,9.003747185,2.939766353,42.71990702,3.059417117,44.15387042,1.055530251
38248,Vienna,162.2139635,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,1,6.573084742,0.465278116,37.32697515,2.673198391,54.59719386,1.305185461
38249,Vienna,202.8843232,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,1,1.662335062,0.445736833,114.8280681,8.22349536,178.9163701,4.277125408
38250,Vienna,142.8137344,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,96,2,4.748081984,1.666904489,52.98009072,3.794207612,78.73219447,1.88215013
38251,Vienna,243.5546829,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,2.387707928,0.266424819,119.916254,8.58788948,188.4849303,4.505868768
38252,Vienna,104.247014,Weekday,Private room,FALSE,TRUE,3,FALSE,0,0,9,94,1,3.237669407,0.316520324,102.4190404,7.334813841,141.2956444,3.377774712
38253,Vienna,197.2746184,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,96,1,3.34398914,0.330882181,99.46282892,7.123102612,134.1896182,3.207900009
38254,Vienna,345.4643199,Weekday,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,9,91,4,8.808556359,2.280277918,37.46500736,2.683083667,44.55755376,1.065180593
38255,Vienna,197.2746184,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,100,2,1.028730583,0.250863394,152.5634338,10.92594093,263.8847503,6.308356074
38256,Vienna,197.2746184,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,2.504610586,0.617856335,83.91120339,6.009361673,131.7861301,3.150442885
38257,Vienna,319.9869107,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,94,2,4.767421059,0.295938741,59.52056523,4.262608437,77.07708991,1.842583657
38258,Vienna,530.1171026,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.133174534,0.564242113,186.9107545,13.38574921,173.6848879,4.152063036
38259,Vienna,263.1886497,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,88,1,5.116446142,2.478705377,54.10798919,3.874982879,75.65044849,1.808478761
38260,Vienna,228.5954702,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,99,1,0.979874409,0.218986017,171.1522745,12.25719424,285.618387,6.8279144
38261,Vienna,226.2580932,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,1,1.350876852,0.245674896,141.5568721,10.13769804,221.0763156,5.284989437
38262,Vienna,312.0398289,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,89,2,1.887696469,0.629537596,104.8045601,7.50565456,161.6836411,3.865164539
38263,Vienna,230.6991095,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,95,1,2.675833778,0.118903169,115.1554489,8.246940971,179.3095925,4.286525672
38264,Vienna,208.7277657,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,98,1,2.219216073,0.4336134,138.2876053,9.903567126,231.7608815,5.540411724
38265,Vienna,208.7277657,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,95,1,1.072265641,0.25376817,151.6321078,10.85924335,253.0892187,6.050281071
38266,Vienna,107.7530795,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,4.550906511,1.209255488,64.06592984,4.588128019,87.74171565,2.097529259
38267,Vienna,194.7035037,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,95,1,4.399591737,1.014447312,66.87452047,4.789267274,91.44059297,2.185953601
38268,Vienna,148.4234392,Weekday,Private room,FALSE,TRUE,3,TRUE,1,0,9,96,1,0.078894029,0.234223826,505.092894,36.17259384,723.3850466,17.29304345
38269,Vienna,208.7277657,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,95,1,1.981909375,0.424955591,154.8380097,11.08883634,279.6304688,6.684768878
38270,Vienna,290.0684851,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,97,0,2.760134559,0.178639453,87.6651963,6.278206598,122.5652088,2.930010083
38271,Vienna,531.0520534,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,1,2.102003579,0.495701226,175.6159986,12.57686708,177.141216,4.234689063
38272,Vienna,104.4807517,Weekday,Private room,FALSE,TRUE,5,FALSE,0,0,9,94,2,2.673719822,0.176093552,98.01286349,7.019262287,152.511037,3.645886794
38273,Vienna,155.4355702,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,8,83,0,2.338152868,0.393038364,106.0102897,7.592003766,144.6865071,3.45883574
38274,Vienna,243.5546829,Weekday,Private room,FALSE,TRUE,3,FALSE,0,1,10,96,1,5.565808641,0.356597019,43.80996081,3.13748211,64.76288127,1.548203581
38275,Vienna,207.5590772,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,9,94,1,4.767840112,0.295118629,59.52627529,4.263017367,77.0807895,1.842672099
38276,Vienna,183.0166188,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,85,1,2.338140036,0.393055361,106.011647,7.592100969,144.6872887,3.458854425
38277,Vienna,290.0684851,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,100,0,2.760147318,0.178655744,87.66459171,6.2781633,122.5644983,2.929993098
38278,Vienna,220.4146507,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,92,0,3.445272121,0.471632573,65.25605857,4.673359951,112.9958688,2.701248081
38279,Vienna,184.4190449,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,98,1,6.145495934,0.688032581,39.72213286,2.844729347,57.41962394,1.372657696
38280,Vienna,176.0044878,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,94,1,2.688950171,0.370966349,84.90062041,6.080219491,133.6136101,3.194130118
38281,Vienna,162.4477012,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,96,1,3.151340012,0.113737043,90.98852743,6.516209366,121.7200756,2.909806564
38282,Vienna,154.2668817,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,95,0,3.289287965,0.038785457,105.1852014,7.532914469,145.3917408,3.475694864
38283,Vienna,184.4190449,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,95,0,1.662296073,0.4457024,114.8297482,8.223615679,178.9196532,4.277203892
38284,Vienna,204.0530117,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,96,1,2.646609198,1.045188673,99.41106165,7.119395261,129.6756698,3.099990805
38285,Vienna,168.2911437,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,3.299320748,0.733718664,80.25517082,5.74753225,118.248875,2.826824999
38286,Vienna,139.0739312,Weekday,Private room,FALSE,TRUE,3,TRUE,0,1,10,94,1,3.014144457,0.469200591,104.2350521,7.464868839,146.1038453,3.492718237
38287,Vienna,205.2217002,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,91,0,1.883309036,0.618522337,104.685838,7.497152192,161.721719,3.866074819
38288,Vienna,220.4146507,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,91,0,3.445265966,0.471622433,65.2561292,4.673365009,113.0022393,2.701400372
38289,Vienna,336.3485497,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,93,2,3.445272384,0.471629615,65.25605081,4.673359395,112.9968774,2.701272192
38290,Vienna,223.9207162,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,97,1,3.774625176,0.525666664,60.49799557,4.332607819,91.62586788,2.190382731
38291,Vienna,162.4477012,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,2.152315824,0.224889471,103.683087,7.425339457,158.3265502,3.78491085
38292,Vienna,232.1015357,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,1.036686265,0.241772251,155.9005388,11.16493012,258.4705698,6.178926167
38293,Vienna,179.744291,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,98,1,6.175031269,0.637562488,39.55342491,2.832647205,61.07091444,1.45994444
38294,Vienna,221.5833392,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,88,1,1.82343646,0.581173833,107.8041937,7.7204755,167.7620045,4.010472218
38295,Vienna,175.3032747,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,85,1,1.676042112,0.417255436,175.4795146,12.56709268,267.8224885,6.402490558
38296,Vienna,215.506159,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,97,1,1.11897369,0.246928607,144.8177882,10.37123091,246.889953,5.902083135
38297,Vienna,176.2382255,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,3.145875275,0.555918706,82.93703631,5.939595992,124.3675729,2.973096903
38298,Vienna,111.259145,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,100,1,4.420978325,0.722683639,68.26290997,4.888697794,92.06923223,2.200981677
38299,Vienna,148.4234392,Weekday,Private room,FALSE,TRUE,3,FALSE,0,0,10,100,1,3.799583209,1.209550985,68.71427934,4.921022938,100.7226906,2.407848866
38300,Vienna,79.93829325,Weekday,Shared room,TRUE,FALSE,2,FALSE,0,0,7,84,1,3.047275789,0.250351147,104.748999,7.501675515,147.1515627,3.517764682
38301,Vienna,266.6947152,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,97,1,0.933507437,0.209053922,176.6267674,12.64925402,296.5275243,7.088705228
38302,Vienna,155.4355702,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,3.258463115,0.572215121,72.22236755,5.17225722,102.6791637,2.454619773
38303,Vienna,255.0078302,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,2,1.481688828,0.232852298,122.373429,8.763861849,196.1512049,4.689136614
38304,Vienna,113.8302597,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,3.696100165,0.447918167,77.89870793,5.578772452,102.7139703,2.45545185
38305,Vienna,127.620784,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,87,2,2.295703013,1.045140089,117.6199673,8.423439243,149.7659761,3.580264126
38306,Vienna,160.1103242,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,0,2.796879922,0.24799859,86.22059975,6.174750768,120.6787112,2.884911993
38307,Vienna,243.5546829,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,2.322772559,0.119995386,93.73524491,6.71291753,144.3691646,3.451249439
38308,Vienna,214.5712082,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,99,1,1.737387738,0.359673592,111.8866111,8.012840784,173.8700491,4.156489449
38309,Vienna,278.1478625,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,1,2.085135675,0.63702569,143.9097598,10.3062018,247.5603563,5.918109611
38310,Vienna,300.3529439,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,97,1,1.330021923,0.348021295,145.5279941,10.42209282,220.5580038,5.272598821
38311,Vienna,169.2260945,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,4.557825741,0.258470313,69.57727997,4.982827355,94.66607152,2.263061001
38312,Vienna,220.4146507,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,95,2,3.267728492,0.658740428,79.44957014,5.689838574,118.5040677,2.832925565
38313,Vienna,204.2867494,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,94,1,1.404638736,0.487821919,128.2758017,9.186564548,206.3902679,4.933908831
38314,Vienna,122.7122923,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,81,1,4.111163516,1.238678555,69.76972693,4.996609583,97.43492265,2.329252393
38315,Vienna,211.0651427,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,0,4.095329827,0.311493438,105.6981674,7.569650898,111.8281604,2.673333165
38316,Vienna,233.2702242,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,92,1,2.434240901,0.372333863,125.6997213,9.002076684,204.5023174,4.888776007
38317,Vienna,200.7806839,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,9,90,1,1.438882351,0.404951203,146.5105905,10.49246217,205.9920131,4.924388262
38318,Vienna,214.5712082,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,100,1,1.532839205,0.276801115,119.7326524,8.574740717,190.4623427,4.553140243
38319,Vienna,204.2867494,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,1.390048879,0.377914795,130.7206084,9.361651155,207.5602014,4.961876939
38320,Vienna,173.9008485,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,1,2.398386876,0.359298286,103.4858242,7.411212339,141.7339789,3.388253417
38321,Vienna,168.2911437,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,6.132184404,0.642696333,39.80877668,2.850934407,58.0131517,1.386846407
38322,Vienna,204.2867494,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,92,1,1.392782327,0.385153458,130.4124506,9.339582213,207.2131206,4.953579722
38323,Vienna,162.4477012,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,95,1,2.436559005,0.355844221,123.8839028,8.872035524,198.6574337,4.749049831
38324,Vienna,173.9008485,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,95,1,2.205311736,0.304741104,94.8106733,6.789935114,145.8505877,3.486663931
38325,Vienna,243.5546829,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,100,1,2.076203727,0.382618054,105.1868408,7.533031873,155.2685002,3.711805949
38326,Vienna,204.2867494,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,95,1,1.272932048,0.328934386,138.7836381,9.939090874,222.8035411,5.326280014
38327,Vienna,197.2746184,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,91,2,7.815929137,1.586150539,32.17038216,2.303905244,44.40398751,1.061509481
38328,Vienna,139.3076689,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,8,88,1,2.485034179,1.160441776,113.8704523,8.154915004,141.6477922,3.38619306
38329,Vienna,182.081668,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,2.222969732,0.501687943,131.6376574,9.427326286,214.2856016,5.122652503
38330,Vienna,157.7729472,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,2.461604866,0.36183815,121.5905425,8.707794866,198.2942628,4.740367966
38331,Vienna,241.2173059,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,1,5.118204402,0.512636869,177.1667854,12.6879278,87.98373136,2.10331482
38332,Vienna,197.2746184,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,96,1,1.904641561,0.650883269,104.3630879,7.47403821,160.0651583,3.826473535
